,fwh,fwh_lower,fwh_median,fwh_upper,label,mid,pi,pi2,pi2_lower,pi2_median,pi2_upper,pi_lower,pi_median,pi_upper,sites,tajima,tajima_lower,tajima_median,tajima_upper,theta_W,theta_W_lower,theta_W_median,theta_W_upper,xsi,xsi_lower,xsi_median,xsi_upper
107,0.00677495606213,0.00659465570528,0.00677342569497,0.00695832043194,real,13.407408118,0.00672203813302,0.247648436465,0.241901402846,0.247795402648,0.253294817564,0.00661313564291,0.00672327319881,0.0068368348428,2457130,-0.154365861515,-0.188101256534,-0.154365460046,-0.121711508893,0.00705879065843,0.00699286246393,0.00705935206526,0.00712499815494,0.75744818985,0.752451070718,0.757393606167,0.761956508967
108,0.0051661241214,0.00483571198052,0.00515659978732,0.00550245791471,real,0.187811360759,0.00529183983876,0.228289056479,0.215888308587,0.227904964958,0.240626778754,0.00508155100146,0.00527758197011,0.0054952300924,736182,-0.48942474414,-0.565377701122,-0.49423479988,-0.416798586907,0.00623505351095,0.0061110357837,0.0062299736853,0.00635631700632,0.764381429196,0.751468069818,0.76477846557,0.778642918515
109,0.00657109856671,0.00641840799423,0.00656901327421,0.00673294032838,real,-12.2194114847,0.00662804594386,0.244594537002,0.239720326358,0.244502216826,0.249725993657,0.00653260311374,0.00662840439639,0.00673413784801,2730314,-0.177995165403,-0.207806295474,-0.177536847266,-0.148302153209,0.00701387381517,0.00695555023395,0.00701414986403,0.00707622005789,0.755945699208,0.750785965809,0.755940807277,0.760822261468
110,0.00730658340923,0.00716308494653,0.00730706084931,0.00744925268446,real,56.0907379328,0.00726872500331,0.250748462311,0.24624401699,0.250720777333,0.255022183203,0.0071738237346,0.00726770026481,0.00737161867436,3822572,-0.0504110547139,-0.0777074300897,-0.0511353275944,-0.0220753802894,0.00738375867678,0.00733434195526,0.00738374148979,0.00743738217323,0.753240081343,0.749061583913,0.753280303047,0.757330040994
111,0.00754411758664,0.00742980910409,0.00754551817638,0.00767618717883,real,489.805127165,0.00758320057513,0.250426000074,0.246797851111,0.250413507563,0.254142374734,0.00750082692557,0.00758459704463,0.00766357479823,4472871,-0.0326823050929,-0.0566404803196,-0.032562403535,-0.00893026687241,0.00766057431489,0.00761356290261,0.00766213449457,0.00770675645385,0.752039116657,0.74866187698,0.752008105319,0.755532825117
112,0.00773593464688,0.00749825734472,0.00773812853604,0.00796867026589,real,-1501.33808433,0.00777776717288,0.259556443188,0.252647609079,0.259787249977,0.266967065772,0.00761691959434,0.00777750882392,0.00795619673342,1176200,0.0162032853465,-0.0297421735047,0.0172010547807,0.0655635562691,0.00773901146373,0.00764816245738,0.00774036792128,0.00783195702531,0.745392327082,0.739237311421,0.745290995891,0.751168952033
113,0.00739847250786,0.0072604012732,0.00740134124947,0.00753724668218,real,-79.5490840096,0.00736965286172,0.249012100872,0.245275322447,0.249058544918,0.252997226799,0.00728869352336,0.00737191132754,0.00746096996416,3996513,-0.0323921970364,-0.0556842505828,-0.0322804845486,-0.0049494266314,0.00744417374548,0.0073942552239,0.00744347415093,0.00749383518659,0.754243266034,0.7502107292,0.754182009068,0.75757930816
114,0.00785350125593,0.00769661140873,0.00785444999744,0.00802442315985,real,-1063.81148623,0.00772646419909,0.252428985214,0.247583983394,0.252331528493,0.257224136951,0.00762485553432,0.00772801977427,0.0078420568153,2337304,-0.0208654152958,-0.0487501152123,-0.0212061877279,0.00887953775867,0.00777661129902,0.00771868772531,0.00777902137945,0.00783896170794,0.755326553697,0.751315167864,0.755393167918,0.759486371666
115,0.00697953073464,0.00683455482183,0.00697692270158,0.00712282668423,real,27.6797761699,0.0070325909266,0.248752981849,0.244055008996,0.248670513414,0.253710369238,0.00692970300053,0.00703352354714,0.00713676714076,3317285,-0.0817307295249,-0.112250424042,-0.0814415148632,-0.0528831447255,0.00721482735614,0.00715683308435,0.00721480255487,0.00727193806943,0.751213347806,0.746999977047,0.751192817397,0.755231870777
116,0.00777721970785,0.00765909313292,0.00777836871822,0.00789615091101,real,291.864456463,0.00765403809174,0.252384837849,0.249155045531,0.252408112655,0.255577392677,0.00757935692503,0.00765431840284,0.00773246412113,5030549,-0.0129937628616,-0.0347527980405,-0.0126418399643,0.00943566522587,0.00768489777594,0.00764310212569,0.007684387576,0.00773175492017,0.755483223936,0.752032947868,0.755448920975,0.758717577948
117,0.00627266657012,0.00607792735718,0.00626935111571,0.00647008895124,real,-3.31870495892,0.00628456219217,0.238752491396,0.231917940422,0.238810960115,0.245502395794,0.00615214543931,0.00627872126323,0.00642818013162,1877233,-0.241295359448,-0.280801007484,-0.24196631443,-0.197938137567,0.00679099114633,0.00671375461296,0.00679174316251,0.00686595384805,0.761358422797,0.755313898918,0.761282672851,0.767544318825
118,0.00762732351333,0.00750802886943,0.00762743117342,0.00775164570263,real,-449.334639073,0.00760638990275,0.252287186948,0.248901835587,0.252278757961,0.255617925977,0.00753027805966,0.00760603473382,0.00769261718222,4933611,-0.0205398532351,-0.0425129254363,-0.0203092899491,0.00373137492635,0.00765498138303,0.00760979887528,0.00765640459754,0.00769914514372,0.752275223188,0.748927276385,0.752146706889,0.755430621099
119,0.00629215446002,0.0061263000444,0.00629300376895,0.00646768113789,real,-6.88805076583,0.0065372408815,0.243106079555,0.237374483342,0.243203560647,0.248807535154,0.00643061493976,0.00654223293866,0.00665270665113,2350957,-0.189490773799,-0.225341430931,-0.188591706386,-0.153860867584,0.00694389158512,0.00688308946376,0.00694401353943,0.00701586473952,0.750439441467,0.74536291439,0.75035409569,0.7560190012
120,0.00776906411878,0.00735230067852,0.00777788446316,0.0082551944085,real,1943.86243894,0.00754393402937,0.265107844121,0.253658598359,0.26470553836,0.276563332374,0.0072386540442,0.00753752346547,0.00787611623982,273037,-0.0466166619217,-0.138332201237,-0.0497298342751,0.0460404313927,0.00765424441696,0.00748366316636,0.00766187719419,0.00783881901852,0.749718689806,0.739720144295,0.750115216911,0.760558811819
121,0.00627395156297,0.00609300374178,0.00627458736689,0.00645594076461,real,-5.64082785063,0.00637512374309,0.245773608987,0.240125347854,0.245736682806,0.251314208715,0.00625199237806,0.00637375960712,0.00649085652917,2241118,-0.232716097004,-0.269302866305,-0.233761718955,-0.197466970398,0.00686916370777,0.00679857446938,0.00686838878375,0.00693831749654,0.754011321506,0.748301386496,0.754151664358,0.759251920958
