,KZl,KZl_lower,KZl_median,KZl_upper,end,fwh,fwh_lower,fwh_median,fwh_upper,key,label,mid,pi,pi2,pi2_lower,pi2_median,pi2_upper,pi_lower,pi_median,pi_upper,sites,start,tajima,tajima_lower,tajima_median,tajima_upper,theta_W,theta_W_lower,theta_W_median,theta_W_upper,xsi,xsi_lower,xsi_median,xsi_upper
85,0.0244682332044,0.00444368511725,0.0241828367477,0.0425054057,8000,0.00709154806936,0.00698546683591,0.00709371955494,0.00719467627182,d.7001-8000,real,7500,0.00719710690621,0.251038328598,0.247907469135,0.251057388968,0.254067975006,0.00712535230795,0.00719680205021,0.00726870380315,6431311,7001,-0.0599438252329,-0.0810448865549,-0.0600620713234,-0.0386235868424,0.00733295078633,0.00729465884115,0.0073332709241,0.00737358683474,0.748529015839,0.745659264614,0.748540928667,0.751553397164
86,-0.0035871708915,-0.0491162433433,-0.00463700624456,0.0414294080038,-63000,0.00759298279237,0.00735479711206,0.00758641187592,0.00782180334409,u.62001-63000,real,-62501,0.00757689772141,0.250311471085,0.2430861946,0.250408542014,0.257374320882,0.0074241557448,0.00757286469183,0.00773409565888,1224382,-62001,-0.018821553507,-0.0652925726244,-0.0211394721662,0.026875231479,0.00762123068589,0.00753644861298,0.00762099607882,0.00771447728428,0.75297426617,0.74646984362,0.753265161255,0.759718383547
87,0.0134897099883,-0.0389481001459,0.014590455183,0.0680588079447,75000,0.00734139004087,0.00706175548082,0.00734855120901,0.00764479341954,d.74001-75000,real,74500,0.00740118645881,0.252592795027,0.24361760283,0.252739451325,0.261790144791,0.00721125414105,0.00740083712955,0.00762058370396,853304,74001,-0.0569106807581,-0.111284679967,-0.0565785412118,0.00159969557393,0.00753370141592,0.00744163387692,0.00753404406711,0.00764497956337,0.750309295658,0.742364529413,0.750263787766,0.758277128165
88,-0.022131088902,-0.0772122728925,-0.0213711163054,0.0277274422399,-83000,0.00755870303078,0.00725219422132,0.00755362591265,0.00785489235484,u.82001-83000,real,-82501,0.00745979210888,0.251451052588,0.242518391351,0.251378720513,0.259818550353,0.00724745424424,0.00745260556987,0.00764847104713,896862,-82001,-0.0579857218543,-0.116578696345,-0.059447350952,-0.00386687435029,0.00759592448661,0.00748758007776,0.00759408631079,0.00770125442591,0.756456525884,0.748865018015,0.756514393951,0.764537519147
89,-0.0466189425667,-0.0923162151204,-0.0466551930364,-0.00572490518302,36000,0.00770828251693,0.00750544309804,0.00770969027821,0.00795223594159,d.35001-36000,real,35500,0.00749929736712,0.249790209922,0.243746019595,0.249934920902,0.255888697051,0.007369259124,0.00749985504462,0.00764267775766,1769207,35001,-0.0509953037705,-0.0876020843114,-0.0524799595522,-0.0123133156905,0.00761938127963,0.0075485816269,0.00762137054787,0.00769823874054,0.760189990649,0.754333832559,0.760205872649,0.766403159053
90,0.00479931041992,-0.0449813733946,0.00649001916074,0.052882870535,60000,0.00752348865665,0.00726556590693,0.00751940334051,0.0077948197847,d.59001-60000,real,59500,0.00754491813589,0.253349407717,0.245299461865,0.253331509271,0.260913307034,0.00736178626204,0.00754362412501,0.00771885190683,1067735,59001,-0.0187664734565,-0.0686254855042,-0.0194129867398,0.0310975947656,0.00758893460722,0.0074932884595,0.00759106306107,0.00767936575039,0.750333852115,0.743010503941,0.750293486516,0.757692558434
91,-0.00865415118177,-0.0514151236824,-0.00787990488405,0.034117527022,-57000,0.00757885281741,0.00733873988483,0.00757499255969,0.00781489353907,u.56001-57000,real,-56501,0.00754021771054,0.252018822469,0.244917189201,0.251736878533,0.258996790518,0.00736093856351,0.00754070024004,0.00770270412902,1352726,-56001,-0.0202876254837,-0.0705682797371,-0.0204425255021,0.0274112645594,0.00758779389605,0.00749956743362,0.00758802193885,0.00768060266077,0.753168938235,0.746318401573,0.753196135799,0.75963451162
92,0.0156803832672,-0.000519961975953,0.0154689968344,0.0309854570169,-4000,0.00702164870043,0.00693703090057,0.00702155494674,0.00710180288619,u.3001-4000,real,-3501,0.00708866993925,0.248833264647,0.246425772946,0.248823184146,0.25109295762,0.00703395067313,0.00708805177014,0.00713829145292,11223011,-3001,-0.0786126009126,-0.094301461729,-0.0788332331695,-0.0635806778506,0.00726517286951,0.00723181656621,0.00726400005428,0.00729488290894,0.751386716719,0.74918282729,0.751435787529,0.753770512149
93,-0.0147522285662,-0.0597914283659,-0.0150479038328,0.0267822199229,-55000,0.00781190765148,0.00757827380821,0.00781706236806,0.00806747233997,u.54001-55000,real,-54501,0.00774516411087,0.258127018279,0.25151074375,0.25842654084,0.265313900083,0.00758357702101,0.00774402612515,0.00790738838272,1391767,-54001,0.0233257872552,-0.0188326130423,0.023338752305,0.0687971634729,0.00768972850103,0.00760224083566,0.00768856723391,0.0077776737162,0.748907027866,0.742928442096,0.748867478914,0.755051489325
94,0.00870960513698,-0.0435655854089,0.007917897399,0.0591371111221,72000,0.00749144800325,0.00719188608311,0.00748198822498,0.00778935841218,d.71001-72000,real,71500,0.00753068216978,0.252655211101,0.244736505526,0.25265430089,0.260727813896,0.00732002084226,0.00752166307946,0.00772975628725,901181,71001,-0.0529891522033,-0.109063904577,-0.0546067433932,0.00392478302414,0.00765606899356,0.00754091851943,0.00765373253856,0.00776984292226,0.750164219595,0.741969485105,0.750357211971,0.758432569305
95,0.000305015748354,-0.0320761667387,0.000326178620306,0.0313479175145,-28000,0.00738968952882,0.00721803251819,0.00739177447239,0.00754813384201,u.27001-28000,real,-27501,0.0073910363734,0.246666241444,0.241978201545,0.246759973029,0.251400767569,0.00728311048328,0.00739053057157,0.00749846220585,2711120,-27001,-0.049286791251,-0.0808122840099,-0.0499889203545,-0.0195836876758,0.00750535798801,0.00744565436389,0.00750653046988,0.00756740179046,0.755219808848,0.750921156985,0.755261365802,0.759692997233
96,0.00677492849727,-0.0154376224918,0.00683122035231,0.0301757003487,-14000,0.00727571321583,0.00715868008326,0.00727901999413,0.00740170855557,u.13001-14000,real,-13501,0.00730532450017,0.249131123039,0.24565573322,0.249174362253,0.253124009606,0.00722311239721,0.00730802656983,0.00738669415269,4905732,-13001,-0.0539167260199,-0.0766312338608,-0.0534038360662,-0.0296113659492,0.00742911275637,0.00738373266872,0.00743082812388,0.00747265791038,0.75283430001,0.749327876171,0.752762574234,0.756245968551
