label,key,start,mid,end,pi,xsi,pi2,fwh,theta_W,tajima,KZl,sites
real,u.38001-39000,-38001,-38501,-39000,0.00794456135616,0.751122909938,0.248421627853,0.00789316273414,0.00788772143357,0.0233168754407,0.0110756790577,1972182
real,u.5001-6000,-5001,-5501,-6000,0.00769044480701,0.75221781465,0.251471578326,0.00769422486131,0.00777754289255,-0.0362369598605,-0.000826123717631,9099069
real,d.47001-48000,47001,47500,48000,0.00798093512027,0.75054408756,0.257901763766,0.00808028375195,0.00790696988397,0.0302674329777,-0.0213555464954,1334191
real,d.53001-54000,53001,53500,54000,0.00794491470999,0.752262567005,0.251414627932,0.00798258864443,0.00789958506567,0.0185666001231,-0.00810571823857,1199323
real,u.90001-91000,-90001,-90501,-91000,0.00776275567783,0.75462886748,0.253042269163,0.00791993133142,0.00779829250377,-0.0147439091441,-0.0342544843931,769941
real,u.7001-8000,-7001,-7501,-8000,0.00773082575231,0.751499571082,0.249847490914,0.00766773702486,0.00777392927309,-0.0179414173757,0.01379429694,7576967
real,d.70001-71000,70001,70500,71000,0.00787903023218,0.750797060716,0.255567386031,0.00795253099264,0.00786073627385,0.00752984384343,-0.0158916557335,888526
real,u.15001-16000,-15001,-15501,-16000,0.00778835318154,0.751503634426,0.250445827911,0.00774879988855,0.00781468895642,-0.0109047344516,0.00860310071529,4506066
real,u.1-1000,-1,-501,-1000,0.00732709880256,0.754505536037,0.245354241677,0.00724668479175,0.00759394998919,-0.113707797481,0.01799936164,29132163
real,u.80001-81000,-80001,-80501,-81000,0.0076389821133,0.755716311148,0.248132579131,0.00764613319811,0.0077929744737,-0.0639348073337,-0.00155958531631,894941
real,d.97001-98000,97001,97500,98000,0.00778798404523,0.751274284795,0.242885155448,0.00758863640193,0.00780981101799,-0.00904204535038,0.0433790697631,569949
real,d.52001-53000,52001,52500,53000,0.00803469697633,0.745636471458,0.253461259266,0.00792360690098,0.00795674252648,0.0317001031883,0.0237298809022,1214889
real,u.18001-19000,-18001,-18501,-19000,0.007768268317,0.751965813406,0.251112963336,0.00777614472602,0.00781677577756,-0.0200798265968,-0.001712706193,3861056
real,d.7001-8000,7001,7500,8000,0.00773141211554,0.751933481318,0.2532822095,0.00775887421748,0.00779119884707,-0.0248304410881,-0.00599124558232,6768747
real,d.99001-100000,99001,99500,100000,0.0076819705641,0.751685397266,0.250204611441,0.0076388532027,0.00782000769055,-0.0571084507048,0.00937027576129,554378
real,d.74001-75000,74001,74500,75000,0.00792394295061,0.75514172307,0.248789309431,0.00797982516765,0.00790632627,0.00720921558579,-0.0120125795559,834796
real,u.82001-83000,-82001,-82501,-83000,0.00802016254331,0.747678761762,0.259243664686,0.00805346046486,0.0079877825214,0.0131157219455,-0.00708485875237,870557
real,d.35001-36000,35001,35500,36000,0.00791214195193,0.750592149637,0.250768166915,0.00783967618629,0.00791135924001,0.000320123297266,0.0155686160598,1801989
real,d.59001-60000,59001,59500,60000,0.00796162847389,0.745031305549,0.257763547406,0.00785040111555,0.00791594825189,0.0186713335711,0.0238813423599,1069915
real,u.56001-57000,-56001,-56501,-57000,0.00789054302984,0.746643390156,0.251242251715,0.00777017619014,0.00781853386283,0.0298003039789,0.026166199411,1357819
real,u.3001-4000,-3001,-3501,-4000,0.00763104625432,0.751652853463,0.248577457495,0.00755583597249,0.00774438448752,-0.0473561307307,0.0165074891002,11895277
real,u.54001-55000,-54001,-54501,-55000,0.00781953564709,0.75237071543,0.246953724878,0.00777207133661,0.0078146873782,0.00200740183884,0.0103232343857,1402086
real,d.71001-72000,71001,71500,72000,0.00793822189595,0.754776765912,0.253204316691,0.00807480816737,0.00797009722029,-0.0129399414802,-0.0291261954815,872916
real,u.27001-28000,-27001,-27501,-28000,0.00786160285629,0.754719784171,0.248327481639,0.00788187933897,0.00789220748568,-0.0125476684452,-0.00436687944625,2706792
