label,mid,pi,xsi,pi2,fwh,theta_W,tajima,sites
real,-13.4225039531,0.00766230964699,0.749824348586,0.247887957131,0.00752630768606,0.00776539069508,-0.0429524352781,2427884
real,310.668962691,0.00795174793572,0.746981396911,0.248922914773,0.00778840089078,0.00788697034563,0.0265764002925,4914679
real,429.708391619,0.00788790168867,0.747981149048,0.253436638874,0.00780915216767,0.00787600404657,0.00488804862235,4406108
real,-243.526663587,0.00792116166577,0.754233119782,0.252850136555,0.00802541139634,0.00789941336869,0.00890864959374,4842963
real,-0.0842325581076,0.00686839679895,0.736579487005,0.231777913385,0.00606308912679,0.0073656755173,-0.218429527049,698678
real,365.385640601,0.00795226922959,0.750175060534,0.252683626091,0.00792873092977,0.00792596536121,0.0107386274674,4753634
real,-1.07062760691,0.00727652000004,0.75114022996,0.238335257686,0.00697093897398,0.00756871333676,-0.124910787773,1165793
real,-14.6373483554,0.00769028116507,0.751698587539,0.25069068577,0.00765354650092,0.00777550174848,-0.0354640981703,2502597
real,66.0451105337,0.00782084932814,0.754700376758,0.25203919143,0.00791485451486,0.00787739880778,-0.0232286999485,3848634
real,18.9310621986,0.00777576062849,0.746093843605,0.25034870934,0.0075836793165,0.00777023801949,0.00229976888248,2717901
real,4.04021298514,0.00769298561557,0.749424141978,0.248643682046,0.00755005421882,0.00774324374466,-0.0210015307193,1931819
real,4.92507398676,0.00772846815278,0.755709523829,0.246989918333,0.00772208378961,0.00783656029466,-0.0446313043295,2239879
real,1.86148700375,0.00739515774533,0.750821371901,0.250175282231,0.00730806654804,0.00762331382587,-0.0968383761149,1438244
real,465.988061244,0.0078683197902,0.750586035609,0.252832975861,0.00787611173424,0.00789988684883,-0.0129298633005,4456284
real,3.28749868648,0.00744584476428,0.756743992209,0.246415341762,0.00742320463717,0.00763831420223,-0.0815322488177,1771955
real,207.008620277,0.00810681363369,0.745081406974,0.255070250974,0.00800062744794,0.00795672026907,0.0610391908313,4756638
real,-1047.40774894,0.00791942337382,0.748781408837,0.252002464172,0.00783212705284,0.00787796833489,0.0170269098271,2455868
real,-698.709869925,0.00791855423831,0.750152949181,0.254765207968,0.00792811227683,0.00787718301523,0.0169944510951,4062712
real,-547.972597381,0.00790211899968,0.75141332996,0.249053253629,0.00786205099777,0.00787019408224,0.0131257855101,4603814
real,-12.3020391661,0.00778457527598,0.750277233784,0.252370826018,0.00772927759043,0.00786224787589,-0.031966441249,2523691
real,1.24504186712,0.00733136814825,0.758235104152,0.245658548798,0.0073886916233,0.00764499131243,-0.132735431754,1288551
real,-26.5435695254,0.00780289553597,0.7486097639,0.248780404551,0.00764937295144,0.00784358002861,-0.0167838203269,3079088
real,-2.36385034906,0.00748176031666,0.758250629817,0.247241041691,0.00757233189926,0.00772828731351,-0.103215457949,1644140
real,-0.27458068629,0.00707792748757,0.752817165883,0.230801739216,0.00667120610901,0.00749742445801,-0.18103215048,885730
real,2.64719606905,0.00751284084255,0.751169549014,0.244260872179,0.00732511831526,0.0076652268057,-0.0643251343338,1502684
real,15.9545222094,0.00771817354428,0.754547037115,0.249947318367,0.00774815463097,0.00778840498684,-0.0291780675699,2590293
real,-9.4364041517,0.00785706877259,0.750341951646,0.251911184568,0.00784085445192,0.00785296243262,0.00169197583983,2468610
real,3.64864566872,0.00769259260002,0.7525619812,0.254947163163,0.00775836885418,0.00773717074646,-0.0186426976321,2056573
real,-1.63918195626,0.00734704074211,0.753924390671,0.243235943618,0.00718764531466,0.00761325018458,-0.113139228006,1468817
real,34.1065017486,0.00785374418589,0.74674909837,0.24962207673,0.00767599167078,0.00781250708909,0.0170794404938,3033906
real,336.921636702,0.00800551662961,0.749924590664,0.252565960379,0.00797982030844,0.00791215129895,0.0381832090981,4786079
real,-7.18810787262,0.00766841983629,0.754593199265,0.250249942555,0.0077093765124,0.00778083290739,-0.0467479291946,2342382
real,-34.1065017486,0.00780694339296,0.755176306463,0.25413320506,0.00789693165018,0.00784101570139,-0.0140606329652,2952192
real,190.848712457,0.00796869645087,0.751517219317,0.249072968431,0.0079116253216,0.00794277290184,0.0105609626491,4676777
real,-0.381941878011,0.00709619502475,0.747869157091,0.242484593163,0.00675857558922,0.00743602658423,-0.147863451294,877404
real,56.0324754521,0.00792924313083,0.749352662583,0.252892350254,0.00790222116802,0.00788485652166,0.0182153106538,3615120
real,2169.86202825,0.00823774251148,0.752318884334,0.256117204887,0.0083564830163,0.00804508888701,0.0774525579657,211073
real,821.551102662,0.00799507994498,0.752606423419,0.250099371603,0.00799029178329,0.0080053609131,-0.00415557438019,3433489
real,1231.46646502,0.00806574996546,0.754094146767,0.255779296111,0.00822064969199,0.00803000312011,0.0144042526269,1962534
real,-4.46476301828,0.0075678895454,0.755375404155,0.246787509657,0.00756363044666,0.00774220770849,-0.0728530724373,2168364
real,-20.6099065533,0.0076295860922,0.751737265474,0.249347000276,0.00758284586305,0.00773592234835,-0.0444777397437,2605159
real,37.0636121971,0.00778374402581,0.750239065252,0.250982137595,0.00774149469867,0.00778830112959,-0.00189331784291,3361300
real,2765.9388138,0.00771144757556,0.752013277134,0.271616103364,0.00794254959182,0.00762257795634,0.0375966831329,29910
real,28.863634846,0.00798804866429,0.746090103142,0.24815752822,0.00777522816758,0.00789651721623,0.0375069254517,3163521
real,91.6524459623,0.00785279744142,0.748326246987,0.250599720527,0.00774649683785,0.00783099890865,0.00900720359858,4150075
real,396.247240363,0.00801505790102,0.749076003038,0.254621813672,0.00800620994081,0.0079458544617,0.0281817863656,4806343
real,99.4567985007,0.00783165176751,0.754595497246,0.250672700425,0.00790802196461,0.00784163485653,-0.00411943667307,4000724
real,-286.455823348,0.00798471388482,0.746900488266,0.252315469737,0.00789099734885,0.00787419155006,0.0454177352497,4824937
real,43.746069092,0.00778650333499,0.749964068238,0.250713854186,0.00771088976542,0.00782033528922,-0.0139984160608,3307513
real,-1.43414748665,0.00733300442996,0.759410321483,0.242729130399,0.00733536656949,0.00762665526355,-0.124581153902,1273141
real,127.040295176,0.00799439487585,0.748827477041,0.254205815656,0.00796470332031,0.00793844768229,0.0228046359181,4317313
real,-149.519080134,0.00793997870657,0.750593037667,0.251649269921,0.00790050650938,0.00790192825107,0.0155814213614,4281543
real,594.21396359,0.00806388552636,0.749778931437,0.251225450916,0.00802433441894,0.00792639022717,0.0561296357762,4077983
real,1447.83857349,0.00804771084809,0.753689009563,0.254708596272,0.00814139274493,0.0079485493338,0.0403650822074,1078551
real,644.350358364,0.00798548319045,0.748105404628,0.254016210936,0.00792698773521,0.00791356805129,0.0294054555966,4125837
real,0.498346377552,0.00728631080495,0.762516990284,0.254151562414,0.00757465418521,0.00765027402349,-0.153929509914,910566
real,0.17556024006,0.00720161211202,0.751898373226,0.253107086053,0.00712922175865,0.00751216022203,-0.133750346428,763478
real,-11.2686217699,0.00773997122893,0.750011167883,0.25017367701,0.00764723396083,0.00781688403746,-0.0318373569399,2376211
real,0.624555925864,0.00725228115442,0.758659257457,0.239007183627,0.00715319199628,0.00755526967474,-0.129753236599,933735
real,24.4037469355,0.00786073567391,0.748540521813,0.253780838161,0.00780861053939,0.00788585362837,-0.0103065066979,2995561
real,505.323660248,0.00781801756412,0.754191609023,0.25259522038,0.00790906377874,0.00788222603027,-0.0263587264539,4621110
real,-71.6924917025,0.00784495989513,0.752713082626,0.249994448411,0.00784068977679,0.00784060058,0.00179906822179,3725692
real,107.918531618,0.00777279930201,0.75438107397,0.248738475581,0.00779307003356,0.00784957663553,-0.0316495103394,4271986
real,-2352.71929018,0.00798370707393,0.754620640134,0.242584643597,0.00801175551112,0.00779351166663,0.0788823183644,91629
real,-10.3154891708,0.00780316286799,0.748871727119,0.247848737663,0.00764700763535,0.00781269813203,-0.00394914894025,2355494
real,5.96528139825,0.00769892854083,0.75367699633,0.246234302077,0.00767058107975,0.00776944310169,-0.0293669666748,2174197
real,2.36385034906,0.00748905766228,0.752594934441,0.243634543574,0.00733286137164,0.00769172411005,-0.0852552567521,1621274
real,-47.5151449569,0.00788973443397,0.747347216274,0.254198244179,0.00782436648729,0.00784723149984,0.0175258707741,3289103
real,77.8155662338,0.0077731102171,0.754891663296,0.254201729867,0.00791351095322,0.00786208795127,-0.0366204198376,4131477
real,-175.944245976,0.00785554825058,0.752391438356,0.247398234008,0.00779454245429,0.00787116432648,-0.00641968988649,4680127
real,-1135.71781557,0.00792026415638,0.750525585224,0.250724981353,0.00785569308882,0.0079347516662,-0.00590785620101,2061220
real,-2001.21069918,0.00816782354822,0.75037326454,0.248883284951,0.0080612595894,0.00811211808502,0.0222087502285,183050
real,965.958371707,0.00789685425252,0.752149171026,0.24957215,0.00785788052419,0.00790490769009,-0.00329654842467,2800923
real,2.95440872386,0.00753944409009,0.758517562007,0.2484625183,0.00764717386189,0.00774482600065,-0.0858055427745,1724084
real,-2550.97908706,0.00730926332701,0.790615175898,0.21433136963,0.00767907640372,0.00752776725898,-0.0935967045008,29676
real,-1702.19702126,0.00801063716186,0.746128757903,0.256353762628,0.00794072488908,0.00787138466785,0.057235321016,555194
real,11.2686217699,0.00756446882947,0.752811598653,0.248993431664,0.00752283734861,0.00774166900819,-0.0740629384611,2320625
real,-22.4301642628,0.00790410114543,0.747550032151,0.249155422791,0.00774563149571,0.00786414017807,0.0164421714589,2720155
real,2001.21069918,0.00763872402868,0.761455243765,0.25582507317,0.00797891051401,0.00775127822739,-0.0469624611838,193153
real,1845.66166332,0.00777224707764,0.745579639235,0.247272657824,0.00750482277038,0.00786103534459,-0.0365405752069,478014
real,9.4364041517,0.00768405059846,0.756920374956,0.250645561602,0.0077943477963,0.00779427966318,-0.0457606915799,2440971
real,175.944245976,0.0078569368414,0.751637732133,0.252249177378,0.0078627582865,0.00785247475523,0.001838704523,4416058
real,-77.8155662338,0.00802748882287,0.749218907422,0.252679026715,0.007978479245,0.00796915739941,0.0236847892528,3883866
real,47.5151449569,0.00785514710619,0.75128277406,0.24666705036,0.00772814622526,0.00786044476337,-0.00218079300616,3427927
real,-5.96528139825,0.00766428766388,0.752753109081,0.250529106203,0.00767248374657,0.00778123994904,-0.0486328758921,2157312
real,2.10251737407,0.00740871692698,0.752382233272,0.243850881514,0.0072636145085,0.00766563635387,-0.108445180896,1543163
real,2352.71929018,0.0080271015567,0.760721431873,0.262079267461,0.00852998770166,0.00786690404965,0.0658351195075,112721
real,-107.918531618,0.00792262603741,0.74730811659,0.251344677918,0.00779721232665,0.00789580422807,0.0109918666286,4065940
real,71.6924917025,0.00770577174534,0.755232101657,0.253179720667,0.00782425615274,0.00784129905704,-0.0559265354907,3861662
real,-505.323660248,0.00786957924783,0.753061899052,0.252758126905,0.00791261226975,0.0078833822625,-0.00566555558345,4684688
real,-0.624555925864,0.00750819664373,0.746126876452,0.240585969513,0.00713262748596,0.00769585581224,-0.0788959643656,915306
real,2550.97908706,0.00837049063937,0.735904477944,0.250418818483,0.00786901304921,0.00792238269752,0.182506226275,34667
real,-0.498346377552,0.00710134812984,0.75238941042,0.247167081773,0.00696952089484,0.00749274138508,-0.16900984543,893760
real,10.3154891708,0.0076425774241,0.758457919539,0.247416068217,0.00775946121833,0.00774905367884,-0.044460685226,2403405
real,-1447.83857349,0.00801212259526,0.747247135175,0.258015646981,0.00800608416247,0.00791015665575,0.0417077122311,979538
real,-644.350358364,0.00803528828763,0.749725140674,0.255736904584,0.0080960971011,0.00794673752117,0.0360565145122,4254101
real,1569.87795282,0.00808676551811,0.749149358699,0.247009276477,0.00793951807303,0.00794056544865,0.0595708383014,813849
real,-396.247240363,0.00792120798733,0.749785514292,0.25596827017,0.00794594415071,0.00789751674528,0.00970686303534,4936036
real,-127.040295176,0.00794845810408,0.75096009406,0.2571810806,0.00802961224417,0.00789067462179,0.0236957204029,4307739
real,-43.746069092,0.00785515752011,0.749135012643,0.25154802841,0.00778890262756,0.00786853271982,-0.00550026630799,3289915
real,1.43414748665,0.00742100241645,0.753189360807,0.244105359346,0.00730070225991,0.0076053251168,-0.0784181147796,1281458
real,-137.825456779,0.00805848563995,0.746491410705,0.252974887017,0.00793149413764,0.00795167874706,0.0434631278118,4352934
real,-7.87781314479,0.00772424108273,0.75284709844,0.251990837768,0.00774408664439,0.00781396407913,-0.0371537932023,2230885
real,-99.4567985007,0.00791482507391,0.754246691635,0.252547338141,0.00798386709902,0.00789307440523,0.008916736046,3971631
real,2999.00514822,0.00835774363445,0.742861893792,0.249899020056,0.00804192208557,0.00823804632461,0.0469748946044,107622
real,-594.21396359,0.00804704397254,0.746452021237,0.251171193615,0.00790354586488,0.00795375891243,0.0379507397017,4374252
real,0.0842325581076,0.00674094339096,0.758319893786,0.243650673678,0.00667391840729,0.00736537800255,-0.274293434866,692765
real,149.519080134,0.00784068603733,0.750879565365,0.251224402706,0.0078096644599,0.00784116725359,-0.000198582012898,4331289
real,-91.6524459623,0.00791719759656,0.748730528843,0.252586383982,0.00783983741214,0.00787149395052,0.0187876800646,3975165
real,-28.863634846,0.00777243665428,0.752746607119,0.251174947606,0.00780466027977,0.007812718669,-0.0166834230238,3072726
real,-2765.9388138,0.0083665669486,0.715264434257,0.235414343911,0.00712962883952,0.00791315696412,0.1845917309,22378
real,40.2698076233,0.00781407062466,0.750106507138,0.253825278389,0.00780268723428,0.00786051703512,-0.0191195945414,3406559
real,4.46476301828,0.00765644122291,0.755516368294,0.243853841428,0.00756022058993,0.00778548772044,-0.053632777534,2139623
real,-1231.46646502,0.00775970010795,0.753656052868,0.250050604475,0.00778425975644,0.00786435314026,-0.0430576709592,1514606
real,-821.551102662,0.00792959578959,0.752735258883,0.252346646305,0.00798650293017,0.00790470995745,0.0101869515047,3490175
real,-56.0324754521,0.00782651618695,0.750700672507,0.253792680842,0.0078285817334,0.00782425455056,0.000935314959767,3542494
real,0.381941878011,0.00704103548659,0.753228643024,0.243442140872,0.00688200186576,0.0074905975323,-0.194182889112,866352
real,-190.848712457,0.00784111367463,0.751233003797,0.251038527614,0.00781151596377,0.0078664198653,-0.0104095165885,4579724
real,31.3791252034,0.00780754090934,0.751882391653,0.248291026747,0.0077497861513,0.007836760066,-0.0120644640317,3232032
real,7.18810787262,0.00755906952472,0.752804615626,0.251773133552,0.00756041414715,0.00772832951966,-0.0708664432374,2395397
real,-2169.86202825,0.00831554239717,0.737919560089,0.252822158939,0.00796616930781,0.00799020515982,0.131641960797,114796
real,1.63918195626,0.00741757519633,0.750843653915,0.247089587701,0.00726471352322,0.0076371750104,-0.0930376595952,1449724
real,-3.64864566872,0.0075284393673,0.754076796223,0.2466229177,0.0074703960441,0.00770624548139,-0.0746572471374,1989725
real,-2999.00514822,0.00781963786872,0.746448102045,0.245392502137,0.00750113320098,0.00779730646421,0.00926200567527,170416
real,-15.9545222094,0.00772373541837,0.757891916475,0.246400965913,0.00778934573941,0.00783057953871,-0.044150008619,2672234
real,-2.64719606905,0.00763435313277,0.751924916572,0.254559171417,0.007680796576,0.00774439240046,-0.0459749516238,1497041
real,0.27458068629,0.00691960819752,0.747374560896,0.235403019577,0.00647128451622,0.00739013178958,-0.205999181257,853638
real,-2.10251737407,0.00749571904813,0.749195370575,0.248998735883,0.00736862018655,0.00764514458559,-0.0632411802755,1511531
real,26.5435695254,0.00790289341675,0.750510035786,0.250434291341,0.00785012837072,0.00786492303318,0.0156216200157,2928410
real,12.3020391661,0.00771863504651,0.751311173073,0.248713244596,0.00765571583308,0.00780271849186,-0.0348688159556,2465652
real,-6.55198486837,0.00766957077039,0.752292086277,0.249010633678,0.00763312826557,0.00782109899621,-0.0626896964124,2185374
real,547.972597381,0.00803695689375,0.751244643717,0.251678105268,0.00804656921692,0.00797189022531,0.0264106073331,4626055
real,698.709869925,0.00799531101902,0.750468679958,0.250445720771,0.00794332314226,0.00794004972795,0.0225204941298,4184816
real,-207.008620277,0.00791736539604,0.749306891006,0.252782615068,0.00786270760952,0.00790962718728,0.00316566947252,4668950
real,-3.28749868648,0.00754667102153,0.752965829985,0.247940013399,0.00747718340511,0.00771445796491,-0.0703748544547,1727207
real,-465.988061244,0.00796311532608,0.751783117743,0.250617664685,0.00796494290946,0.00791515671401,0.0196059685814,4703248
real,-1.86148700375,0.0074874262061,0.743935855346,0.247239555783,0.00718241354905,0.00760124754148,-0.0484506423278,1514884
real,-4.92507398676,0.00761118632173,0.754240223742,0.245589856683,0.00755529760581,0.00776306390848,-0.063304042202,2258760
real,-4.04021298514,0.00751652804994,0.750384711062,0.243793070744,0.00729671771623,0.00770271487395,-0.0782120273764,2017959
real,-18.9310621986,0.00788526138036,0.746417663916,0.25131610211,0.00772667773462,0.0078189159779,0.0274560475943,2621931
real,-31.3791252034,0.00783066317581,0.748925882474,0.251677813548,0.0077675959926,0.00781169395427,0.00785742697243,3051899
real,1.07062760691,0.00748862731438,0.759179987749,0.239991876859,0.00742156473866,0.00768556620063,-0.0829104791325,1214598
real,-365.385640601,0.00790989850449,0.751858185198,0.252739159996,0.00790696205928,0.00793177206969,-0.00892340512137,4717460
real,243.526663587,0.00802928091142,0.749199906889,0.252222209021,0.00797666837056,0.00790482310637,0.0509460846888,4520706
real,-429.708391619,0.0079704244998,0.74797927136,0.252373179036,0.00789171315951,0.0078778708646,0.038015930797,4620012
real,-310.668962691,0.00799617181352,0.747455652787,0.25630266231,0.00793596212628,0.00793370445796,0.0254775876385,4685578
real,13.4225039531,0.00763121790599,0.751831800146,0.2501656265,0.00759199620921,0.00775100356608,-0.0500055393519,2298433
real,84.4544029964,0.00796474658043,0.752671613865,0.255134280029,0.00806531424764,0.00791794910475,0.0191244766114,4087685
real,-757.648222202,0.00809094133183,0.747712075058,0.254358140324,0.00802986362301,0.00798219942353,0.0440812730372,4022295
real,-40.2698076233,0.00782073912315,0.751613114921,0.251983001286,0.00781660377592,0.00782885757649,-0.00335546188183,3358981
real,137.825456779,0.00786600882843,0.752170373924,0.251072626744,0.00786295744054,0.00785979795748,0.00255694596641,4361966
real,7.87781314479,0.00762026167846,0.756234028695,0.245362383968,0.00760832833249,0.00775276087788,-0.0553003282482,2253438
real,-60.8364667546,0.00781625375124,0.751738909226,0.248607375563,0.00775351832701,0.0078216595696,-0.00223635411327,3533895
real,224.529718471,0.00791680639913,0.748736769465,0.252466007494,0.00785581390314,0.00787304443118,0.0179860247349,4642741
real,162.197687298,0.00788905761289,0.749157163001,0.252237904414,0.00786148182731,0.00784919595414,0.0164327820263,4585153
real,-66.0451105337,0.00791294019932,0.748707416426,0.253736125987,0.00789029360336,0.0078638391699,0.0202038696122,3678328
real,-1845.66166332,0.00839886755644,0.751655184939,0.253983766482,0.00842993746179,0.00817523834407,0.0884939838692,398576
real,-2.95440872386,0.00749098797566,0.75320975262,0.245392417188,0.00738098437979,0.00770131938086,-0.0883696091555,1676561
real,-0.761396427289,0.00721294859532,0.756690478421,0.241086139061,0.00712031689166,0.00759338656991,-0.162104830093,1050852
real,264.123769987,0.00789883123718,0.753744107505,0.254825402944,0.00801826478416,0.00788534041058,0.00553604055181,4687541
real,-0.909763354201,0.00733315879788,0.749150311983,0.245623723018,0.00712138426504,0.0075800656402,-0.105392176663,1067951
real,-0.17556024006,0.00712183216223,0.749203297659,0.241388168362,0.00683056339088,0.00754325745462,-0.180756142258,767170
real,-890.836686213,0.00805252158163,0.746635106324,0.253553075409,0.0079385344747,0.00795539953833,0.0395032347719,3169364
real,22.4301642628,0.00776579137059,0.748756431949,0.247313177591,0.00758455281981,0.0078303463158,-0.0266761248292,2692819
real,-1569.87795282,0.00807550852987,0.74565745455,0.250437097854,0.00784223701673,0.00794615758848,0.0526691834766,929480
real,51.6016997235,0.00794648249051,0.748768392736,0.252208637535,0.00787746138497,0.0078724902429,0.0304125130774,3564781
real,-17.3826449866,0.00783510297814,0.745795166856,0.252692483072,0.00772156507069,0.00784215638146,-0.00291029507203,2625538
real,-1.24504186712,0.00728007539324,0.751100701133,0.24311624763,0.00705509011054,0.0075753860136,-0.126133255039,1284612
real,8.62561405638,0.00775899837904,0.750680778415,0.255620465546,0.00778333774047,0.00781685761861,-0.0239503022575,2193944
real,60.8364667546,0.00778735691248,0.757800545031,0.249301368582,0.00793368023189,0.00785733004857,-0.0288161038217,3788946
real,-336.921636702,0.00798997762164,0.751421949273,0.250554348033,0.00796822211887,0.00792990202343,0.0245138262844,4501771
real,-117.093018161,0.0080244374777,0.75224058653,0.254623654612,0.00813179113541,0.00795386726145,0.0287093394271,4169497
real,-5.42415812564,0.00773913770191,0.75009040289,0.250912163838,0.00765540006383,0.00780826060685,-0.0286443544309,2297781
real,1335.28026816,0.00790933354937,0.753812727916,0.247777144895,0.00787372459289,0.00792188901151,-0.005128170823,1352957
real,1702.19702126,0.00798852989831,0.746131831746,0.253409374288,0.00788631732032,0.00781012489113,0.0739033302587,579366
real,-1e-12,0.00710254097674,0.751153896761,0.251931297574,0.00704636801189,0.00750854290095,-0.174958242767,1600779
