,KZl,KZl_lower,KZl_median,KZl_upper,end,fwh,fwh_lower,fwh_median,fwh_upper,key,label,mid,pi,pi2,pi2_lower,pi2_median,pi2_upper,pi_lower,pi_median,pi_upper,start,tajima,tajima_lower,tajima_median,tajima_upper,theta_W,theta_W_lower,theta_W_median,theta_W_upper,xsi,xsi_lower,xsi_median,xsi_upper
110,0.0149981927657,-0.0329272511069,0.0153636062985,0.0569119546623,-52000,0.00756631960044,0.0073328844196,0.0075634543056,0.00780595645089,u.51001-52000,real,-51501,0.00763357483319,0.252568649235,0.245576826628,0.252565496321,0.259788935641,0.00747238921305,0.00763397281524,0.007787909231,-51001,0.00508584257801,-0.0409411977296,0.00497676016746,0.0480753267855,0.0076215949963,0.00753351731324,0.00762182650619,0.00770585971106,0.749028548879,0.742014090699,0.748974091689,0.755512201927
111,0.0097367806892,-0.0527772225644,0.0103921970936,0.0679717558934,87000,0.00759526941985,0.00728078578242,0.00759362261501,0.00795539883056,d.86001-87000,real,86500,0.00763931787322,0.242653485805,0.233028637539,0.242543713436,0.251535917505,0.00741952988137,0.00763678597913,0.00786766813969,86001,-0.0207274342977,-0.0816934695168,-0.023071970784,0.0400990942633,0.00768857384091,0.00756245856423,0.00768874465881,0.00781965024256,0.755498181448,0.747050392948,0.755618348026,0.764817553346
112,0.0188222699483,-0.0149344993639,0.0188350667104,0.0485659871904,-29000,0.00740365955583,0.0072372643814,0.00740811128333,0.00758834429856,u.28001-29000,real,-28501,0.00748700615514,0.250778060266,0.245895388132,0.250888540243,0.255945238255,0.00737873172602,0.00748751413071,0.00760902531235,-28001,-0.0169525410783,-0.0489268322242,-0.0167087110513,0.0179502749094,0.00752643853793,0.00746859778085,0.00752735628001,0.00759257499695,0.749283940683,0.744828410824,0.749169100671,0.754293359982
113,0.00589269384751,-0.0313993594012,0.0056367594324,0.0418288792903,-40000,0.00747848466219,0.00729841872147,0.00747698311852,0.00766543112544,u.39001-40000,real,-39501,0.00750475371934,0.254778671181,0.248702979102,0.254883727575,0.260878417074,0.00737510516908,0.00750566701283,0.00763731538493,-39001,-0.0308549862762,-0.0703766142497,-0.0295760550622,0.00980500079315,0.00757700701164,0.00750884095326,0.00757720260488,0.00765490835971,0.749411053677,0.743848215859,0.749265377247,0.755256164728
114,-0.0153856701044,-0.0435774722717,-0.0159640852689,0.00958695989042,17000,0.00741677228271,0.00728245180124,0.00741725037469,0.00756480524448,d.16001-17000,real,16500,0.00734890480148,0.24931943355,0.245251524056,0.249417333167,0.253426971687,0.00724895799411,0.00734798035455,0.00744085961163,16001,-0.0642095469395,-0.0902490278517,-0.0646283511,-0.0363492335373,0.00749768600821,0.00744207095314,0.00749722198181,0.00754863960333,0.755732648007,0.752022925375,0.755753597701,0.75968768471
115,-0.00360540690777,-0.0489781867173,-0.00252453258904,0.0421697482535,-45000,0.00758983972531,0.00736251729235,0.00759192802581,0.00783772439652,u.44001-45000,real,-44501,0.00757376952596,0.252470468063,0.246094084281,0.252542492861,0.259154151017,0.00742622625677,0.00757946572377,0.00771940898808,-44001,-0.000880568692647,-0.0399677910999,-0.000886609923858,0.0410194635729,0.00757583125467,0.00749949732736,0.00757537898831,0.00765321751757,0.7513156447,0.744894210388,0.75124312651,0.757218740544
116,-0.020350436408,-0.0850403055513,-0.0217084922835,0.0443108801093,-100000,0.00744564389727,0.00708213837919,0.00743514733521,0.00780370180798,u.99001-100000,real,-99501,0.00735566087644,0.246803377635,0.237081300772,0.246645701075,0.256423241261,0.00710510618612,0.00734974765161,0.00758102351902,-99001,-0.0683668111849,-0.136357322481,-0.0706515447949,-0.00685700565325,0.00751445272545,0.00737929065524,0.00751333380769,0.00764024701366,0.75731318857,0.747901273661,0.757382544178,0.767570430635
117,0.0472427369953,-0.00869165950422,0.0484427304064,0.102182953788,-85000,0.00720683126206,0.00691367591289,0.00720979241425,0.00751773508821,u.84001-85000,real,-84501,0.00741523822183,0.251178258907,0.242262818097,0.251091199614,0.259944707392,0.00721444708505,0.00741564964863,0.00762499930658,-84001,-0.0354166590299,-0.0939283961388,-0.0350948064063,0.0220977216719,0.00749730786742,0.00738938057485,0.0074996321251,0.0076092679187,0.745922360929,0.736801478365,0.745913545205,0.754177390704
118,-0.0126899835116,-0.0476610128064,-0.0114888658836,0.0213897227038,34000,0.00765936135367,0.0074718223801,0.00765319837858,0.00785580962607,d.33001-34000,real,33500,0.00760234714805,0.254164893077,0.248904699697,0.254225743728,0.259506685654,0.00747501808895,0.00760217295804,0.00772830930079,33001,-0.0144619948448,-0.0499020682771,-0.0137692306142,0.0212345896264,0.00763647840635,0.00756562278556,0.00763441004605,0.00770846860286,0.751786206306,0.746862041177,0.751609404213,0.756636667429
119,-0.0296575123824,-0.0939364334837,-0.029073007479,0.0370517786093,-95000,0.00761133368953,0.00724988807974,0.00761333838917,0.00794513200221,u.94001-95000,real,-94501,0.00747826767837,0.247823461298,0.238517684768,0.247967206736,0.25815394753,0.00727039449917,0.00747514913202,0.00770681568832,-94001,-0.0623322456656,-0.125422154947,-0.0634284973416,0.00327987894844,0.00762517448373,0.00749891254383,0.00762351021896,0.00775224003838,0.759566601706,0.749913323438,0.759634016625,0.769084302267
120,0.00394744173464,-0.028547292121,0.00351095609411,0.0416375809892,-32000,0.00742001342997,0.00723729498488,0.00741409728596,0.0076118858601,u.31001-32000,real,-31501,0.00743756434331,0.249251680998,0.243728760722,0.249236424412,0.254893156886,0.00731982922013,0.00743624888289,0.00755686318957,-31001,-0.0511857533193,-0.0847698802129,-0.0521457174545,-0.0188158424284,0.00755711039481,0.00748956241461,0.00755846537613,0.00762626833579,0.752881327141,0.747723858292,0.752832725019,0.757879318018
121,-0.00144706264383,-0.0220472005664,0.000186435984548,0.0205405808957,11000,0.00740759662614,0.00729506429384,0.00739975525205,0.00751429906234,d.10001-11000,real,10500,0.00740123040378,0.253111755427,0.249713558711,0.253130080931,0.256500997219,0.00732705735341,0.0074005758881,0.0074751855949,10001,-0.0331805760515,-0.0550343366257,-0.0338608365975,-0.0121870684477,0.00747791037353,0.00743486326633,0.00747704262789,0.00751927448905,0.751025610214,0.747801379747,0.750967448402,0.754117392393
