,fwh,fwh_lower,fwh_median,fwh_upper,label,mid,pi,pi2,pi2_lower,pi2_median,pi2_upper,pi_lower,pi_median,pi_upper,sites,tajima,tajima_lower,tajima_median,tajima_upper,theta_W,theta_W_lower,theta_W_median,theta_W_upper,xsi,xsi_lower,xsi_median,xsi_upper
118,0.00780737552727,0.00768296038224,0.00780031840305,0.00792351230317,real,-396.247240363,0.00770163667746,0.255521180309,0.252051482152,0.255456539767,0.258814016753,0.00762418515041,0.00769897127321,0.007785294825,4677749,-0.00389947616958,-0.0273807660954,-0.00410467292744,0.0189383818303,0.00771092916664,0.00766683562746,0.00770975590171,0.00775530076711,0.752256373136,0.748730480637,0.752196866451,0.755764429735
119,0.00741625563997,0.00727498850086,0.00741689369314,0.00755439814167,real,-127.040295176,0.00747899652457,0.249058132789,0.245096686329,0.249098809671,0.25260350343,0.00739601540774,0.00747630130183,0.00756602905133,4391318,-0.0271496266468,-0.050654011033,-0.0274759832442,-0.00078971911931,0.00754227942891,0.00749887732296,0.00754134993903,0.0075887710648,0.751257786387,0.747585007117,0.751361252759,0.755019545924
120,0.00714260162698,0.00700032476917,0.00714584466886,0.00728662671106,real,-43.746069092,0.00727738511187,0.249490043585,0.244746574827,0.249585340877,0.254018076754,0.00718238090705,0.00727950415758,0.00737750760696,3358351,-0.0390861485292,-0.0688953066791,-0.0381811373764,-0.00810107871382,0.00736636659104,0.00731570364228,0.00736686260518,0.00742044756247,0.747496743182,0.74356410715,0.747487163435,0.751647182305
121,0.00700702464659,0.00684772511617,0.00700388781108,0.00717599485275,real,15.9545222094,0.00707266363147,0.24933228814,0.244742629288,0.249386965365,0.254384699944,0.00696729683799,0.00707473912674,0.00718097373723,2600261,-0.074871476659,-0.104980559282,-0.0747222094289,-0.0413378015991,0.00724019431852,0.0071803945154,0.00724077376792,0.00730104629316,0.751162106339,0.746208693736,0.751217687649,0.7557950779
122,0.0075698903432,0.00743503477324,0.0075754697515,0.0076988215852,real,-137.825456779,0.00765661299862,0.251995502258,0.248650546092,0.25201233408,0.255921629307,0.00757648469168,0.0076568903771,0.00773719674246,4189576,0.0184109599613,-0.00447629059953,0.0181878808013,0.0421719415055,0.00761329489815,0.00756775865767,0.00761315045972,0.00766103383547,0.748419850691,0.744849082593,0.748380248566,0.752000593585
123,0.00685924535804,0.00669088001773,0.0068603482993,0.00702912376221,real,-7.87781314479,0.00688530175377,0.250336154257,0.245041513956,0.250389215711,0.256016087846,0.00677344449134,0.00688407418133,0.00700244549258,2247942,-0.120614382449,-0.157161826247,-0.120378970393,-0.0858951751146,0.00715189623306,0.00708689870936,0.00715243815065,0.00721851490055,0.752264359119,0.747491599078,0.752188558216,0.757417843193
124,0.00751742707345,0.00737031763013,0.00751379651103,0.00767140020981,real,-99.4567985007,0.00746073527132,0.253653004003,0.249269040564,0.253668694601,0.257857600743,0.00737177596456,0.00746429670014,0.00754568386478,3954782,-0.0432725658238,-0.069633037885,-0.0426219857966,-0.0182360412481,0.00756186116617,0.00750915695205,0.00756217468573,0.007611080326,0.751999094939,0.748077874692,0.751884223519,0.756028971128
125,0.00726322489892,0.00622736891615,0.00720868464968,0.00844180879183,real,2999.00514822,0.006490169019,0.227843605235,0.197530176501,0.227142294231,0.256501265882,0.00575953796388,0.00648119201987,0.00730660704298,63195,-0.393585702127,-0.621583407578,-0.39919926107,-0.17465260355,0.00739061875951,0.00693554660845,0.00739636102202,0.00786207060922,0.799982129611,0.764653054019,0.799879798986,0.836526849886
126,0.00789903337459,0.00776519395405,0.00789665516324,0.00803343635243,real,-594.21396359,0.00779000912891,0.257555392846,0.254042582204,0.257507134922,0.261366346419,0.00769819345607,0.00778710128295,0.0078660075185,4196129,0.00829621380634,-0.0170076124496,0.00750014194996,0.0316743890245,0.00777008745034,0.00772192253021,0.00776837537526,0.0078139628545,0.751874458497,0.748843962256,0.751965088524,0.755422228081
127,0.00533481191128,0.00503207939927,0.00533981438124,0.00567086655863,real,0.0842325581076,0.00567118594125,0.232444323186,0.220076657178,0.23244770432,0.245658276859,0.00546226069957,0.00566798829981,0.00591932079339,648697,-0.365734359053,-0.440517473295,-0.368166183973,-0.285451015257,0.00639400696643,0.00627248124917,0.00639289324438,0.00652269502416,0.753408602087,0.740886126929,0.75332081962,0.765786517478
128,0.0075776108658,0.00744700482548,0.00757804508575,0.00771168416619,real,149.519080134,0.00749427031668,0.252762973925,0.248994858834,0.252810674139,0.256648402707,0.00741153112482,0.00749647433911,0.00757933475197,4367172,-0.0358740717613,-0.0600873888136,-0.0359726142686,-0.0110728259278,0.00757828819693,0.00753495500047,0.00757882152652,0.00762638681788,0.753577006295,0.749842831757,0.753602164618,0.757296302388
129,0.00747730072437,0.00734189062809,0.00747770533955,0.00761950183565,real,-91.6524459623,0.007426477396,0.252291555587,0.248375261792,0.252262862485,0.256237863904,0.00734081654667,0.00742588474189,0.00752012794637,3956085,-0.0298332785313,-0.0538796912753,-0.0298687768405,-0.00146943241538,0.00749558529041,0.0074470893958,0.00749643562327,0.00754773110131,0.752477781718,0.748722066375,0.752433932874,0.756552214109
130,0.00723620782615,0.00709119356636,0.00723685461432,0.00739350652378,real,-28.863634846,0.00718715229012,0.256724364452,0.252508524267,0.256889668033,0.261728199095,0.00708548849692,0.00718723774433,0.00728835795508,3014520,-0.0673305806932,-0.0996169229794,-0.0664384548602,-0.0352661945631,0.0073398830615,0.00728334812371,0.00733864069301,0.00739964009973,0.75029071815,0.745947648789,0.750189395917,0.754430381163
131,0.00666013168197,0.00520940249975,0.00665992193688,0.00806225227535,real,-2765.9388138,0.00676761898897,0.242904302321,0.183185539284,0.240974424703,0.299613815638,0.00585370387193,0.00675792269492,0.00772676451921,24317,-0.378101477183,-0.612166375063,-0.383351465643,-0.153011959925,0.00766728903112,0.00703878405525,0.00767690577499,0.00832473714294,0.760607211212,0.721104325249,0.762111766358,0.801291687059
132,0.00725641803443,0.00711027498566,0.00725817517788,0.00740904142767,real,-37.0636121971,0.00718392937196,0.251171542228,0.246633490224,0.251220770352,0.255458712113,0.00708930166955,0.00718637557813,0.00728553124232,3302383,-0.067838899123,-0.0964128416212,-0.0674208933028,-0.0368606590281,0.00733776838839,0.00728486293831,0.00733849968012,0.00739391325666,0.754359988456,0.749951676498,0.754283684671,0.758634668621
