label,mid,pi,xsi,pi2,fwh,theta_W,tajima,sites
real,-0.0842325581076,0.00663071794292,0.748678670468,0.259540866533,0.00666295799624,0.00690483287478,-0.128436767902,613800
real,365.385640601,0.0078292950466,0.747373055283,0.257459873279,0.00778376445889,0.00773371215851,0.0399919630223,4501002
real,-1.07062760691,0.00686032201468,0.752145834368,0.250199719714,0.00684582881685,0.00706005971767,-0.0915394523534,1432618
real,66.0451105337,0.00737652836262,0.751935642099,0.246917783217,0.00728146519082,0.00749273165198,-0.05018292649,3603655
real,18.9310621986,0.0074409153438,0.752681360462,0.255166150845,0.00753993013584,0.00744099459877,-3.44642818204e-05,2752854
real,4.04021298514,0.00721891669232,0.753790717899,0.24971782709,0.00723191606231,0.00730996089112,-0.0403000660641,2137189
real,4.92507398676,0.00735518532127,0.750396656541,0.255125789078,0.00735789460041,0.00735931536806,-0.00181587955483,2219174
real,1.86148700375,0.00706711866081,0.753929847509,0.253051873292,0.00718405935969,0.00717149468622,-0.0470924326675,1569290
real,465.988061244,0.00775001844431,0.749981555347,0.254436643977,0.00774189173139,0.00773193576979,0.00756754491257,4502961
real,3.28749868648,0.00718746233611,0.750877720679,0.251739849438,0.00715520861489,0.00726949856014,-0.0365147333053,2001804
real,207.008620277,0.00766424353552,0.752608482594,0.253856921037,0.00772455671527,0.00766693425813,-0.00113560618283,4532521
real,-1047.40774894,0.00785995938542,0.753964023133,0.251751199631,0.00791125023567,0.00781205248196,0.0198428006817,2146035
real,99.4567985007,0.00757155654653,0.75034070118,0.250997596295,0.00751550585057,0.00760109513666,-0.0125745566578,3975631
real,-547.972597381,0.00770933494367,0.751808058731,0.259042079435,0.00785495195119,0.0077221348389,-0.00536350812196,4219981
real,-12.3020391661,0.00727990771101,0.753528471293,0.250519283978,0.00730844872258,0.00737125513102,-0.0400985050583,2716993
real,1.24504186712,0.00715624058895,0.745866289257,0.260604559044,0.00717519009144,0.00716035377784,-0.00185864467137,1248449
real,-26.5435695254,0.0073410347017,0.750324702505,0.251840144897,0.00729379026578,0.00741994867201,-0.0344135061234,3182714
real,-2.36385034906,0.00715585091156,0.747667636304,0.255578836032,0.00715483134726,0.00717847548526,-0.0101978737876,1643524
real,-0.27458068629,0.0066439652487,0.75697576198,0.245088146275,0.00663531347127,0.00694459980195,-0.14006301539,839041
real,2.64719606905,0.00703835801745,0.756762855219,0.249784644682,0.00712973857279,0.00720273222013,-0.0738413720761,1754296
real,1.43414748665,0.00692678513465,0.753294762207,0.249511283636,0.00689128276713,0.00712805849943,-0.091362969997,1359496
real,-9.4364041517,0.00728631111741,0.751321980543,0.252219573024,0.00730823620286,0.00734172511197,-0.024422676063,2517059
real,3.64864566872,0.00722934354409,0.753313613951,0.256086415171,0.00732297122654,0.00730574264273,-0.033836970847,2051910
real,-1.63918195626,0.00705428626042,0.754871548098,0.259164881499,0.00726574649985,0.0071794362961,-0.056402482617,1449850
real,34.1065017486,0.00747256676017,0.754835622197,0.256322175157,0.00764530026912,0.007528688298,-0.0241204785077,3082240
real,336.921636702,0.0079088413295,0.748812102723,0.254230899986,0.00791138421751,0.00778798644958,0.0502134172438,4561110
real,-7.18810787262,0.00717370372238,0.748364476308,0.249999246326,0.00705273280371,0.00726981967005,-0.0427800722197,2270149
real,-34.1065017486,0.00751585727382,0.748706710628,0.25757481096,0.00753509073034,0.00747643564507,0.0170614370656,3097701
real,190.848712457,0.00775298763835,0.749772587298,0.250775122667,0.00766447566694,0.00768471498305,0.028747472199,4555668
real,-0.381941878011,0.00673255177764,0.748013848038,0.252077380827,0.0066262781222,0.00690759750559,-0.0819885925986,804244
real,56.0324754521,0.00751939405386,0.752932948308,0.253014886064,0.00757685139735,0.00757056147632,-0.0218697280255,3621373
real,-60.8364667546,0.00756003003656,0.750215111819,0.25597021719,0.00760646985069,0.00754689948702,0.00562979332131,3686717
real,1231.46646502,0.00799277089521,0.747167362808,0.260567470921,0.00802912932672,0.00786396699399,0.0529973795809,1861284
real,40.2698076233,0.00752717880254,0.751751336375,0.255525969456,0.00757053581889,0.00751121593456,0.00687666314438,3415137
real,-4.46476301828,0.00716252911594,0.74799027011,0.25631307258,0.00714989920823,0.00722853591528,-0.0295465722454,2185313
real,-20.6099065533,0.00730160010283,0.756944410366,0.254147611379,0.0074897997007,0.00744527504338,-0.0624416053987,2761494
real,1569.87795282,0.00796040146518,0.752125658719,0.242540513455,0.00781269018598,0.00791802472342,0.0173162861698,930374
real,2765.9388138,0.00759160245673,0.756593035909,0.24678043564,0.00783553322166,0.00758646701322,0.00217792522381,18000
real,28.863634846,0.00743946027347,0.750860375924,0.25305394961,0.00743568646587,0.00746675896278,-0.0118300281825,3204127
real,91.6524459623,0.00761350811288,0.749540178775,0.252320067302,0.00756695667444,0.00760595645491,0.00321268097274,3985895
real,396.247240363,0.00778567989789,0.749800834747,0.252934442321,0.00774518735865,0.0077434541291,0.0176450748076,4537492
real,-698.709869925,0.00787859012341,0.751106042048,0.252207650056,0.00787476202233,0.00786636697608,0.00502789416179,3312531
real,-286.455823348,0.00767962134078,0.750683025983,0.250957699619,0.00762130697394,0.00769872231699,-0.00802818728103,4525904
real,43.746069092,0.00753511311666,0.746085119831,0.254918928149,0.00745111934694,0.00751969534798,0.00663435843481,3565554
real,-1.43414748665,0.00700986640775,0.752017260973,0.250999772435,0.00701135144822,0.00718046830866,-0.0768750690204,1321995
real,37.0636121971,0.00744226197874,0.750180488761,0.256514551519,0.0074805980254,0.0074734973163,-0.0135238077411,3330054
real,127.040295176,0.00765318331005,0.745842155311,0.254613790045,0.0075575567744,0.00758526054469,0.0289750669655,4170132
real,-149.519080134,0.00769662471892,0.751353162661,0.255994803932,0.00776283548439,0.00766662535677,0.0126615899706,4489329
real,594.21396359,0.00774664284607,0.750686857314,0.252482250799,0.00772158253807,0.00774236994954,0.00178577910504,3970779
real,1447.83857349,0.0077281038304,0.748437735429,0.246883823371,0.00752467721375,0.00778832320994,-0.0250174942833,1127171
real,644.350358364,0.00779225934608,0.750182011767,0.251204218352,0.00773296266342,0.00773496064003,0.0239698570294,3789255
real,-10.3154891708,0.0072298637762,0.748535464601,0.247110063182,0.00704029368544,0.00732553282394,-0.0422575080386,2487502
real,0.17556024006,0.00699464165353,0.741626060063,0.251967033719,0.00676689707149,0.00701846963091,-0.0109844552812,859104
real,-11.2686217699,0.00729291905798,0.752827301947,0.252303183028,0.00734332595906,0.00737687887319,-0.0368273353362,2447268
real,0.624555925864,0.00692389399012,0.751413677683,0.250975695143,0.00693461020145,0.00712476133798,-0.0912186435946,1046149
real,24.4037469355,0.0075014742512,0.745812929146,0.252418382394,0.00736139012306,0.00743962159133,0.0269019007566,3068835
real,505.323660248,0.00781073765273,0.752220371085,0.250248115784,0.00782129727179,0.00780432794533,0.00265755903057,4306136
real,-71.6924917025,0.00760442467284,0.751176987272,0.251741339802,0.00760204541381,0.00757177969086,0.0139507428684,3915623
real,107.918531618,0.0075781404247,0.754259718645,0.254091152931,0.00769332926113,0.00762510482679,-0.0199297762542,4092181
real,-2352.71929018,0.00748059134139,0.757189103898,0.230840128574,0.00723352113958,0.00771830380002,-0.0995369082602,82374
real,0.498346377552,0.00695432060543,0.746676120576,0.251355017453,0.00681723209417,0.00709609341766,-0.0646423995759,1033531
real,5.96528139825,0.00739456872591,0.745037658367,0.257041069079,0.00734053193793,0.00736965367902,0.0109391502603,2161974
real,-2.10251737407,0.00722269857237,0.753004189804,0.256267916493,0.00736848352771,0.00729796126616,-0.0333684910533,1460810
real,-47.5151449569,0.0075239962502,0.74601974702,0.251530885446,0.00735549448155,0.00751560617539,0.00361226036933,3452472
real,77.8155662338,0.00772643308503,0.746728539342,0.255047267481,0.00767310723356,0.00764716442811,0.0335412828768,3787515
real,-175.944245976,0.00771045872656,0.748918669662,0.250704007873,0.00761891939153,0.00766531368883,0.0190572912203,4787774
real,-1135.71781557,0.00796397175714,0.747208372058,0.257441476757,0.00795198979473,0.00784962530321,0.0471347378353,1885682
real,-2001.21069918,0.00810964035752,0.746500807386,0.237568980294,0.0076810348641,0.0078784888987,0.0949089608833,316486
real,22.4301642628,0.00740903393842,0.748893932337,0.255115439918,0.00738286414834,0.00742915462091,-0.00876349401621,2801819
real,2.95440872386,0.00713812634351,0.752843824868,0.25053033818,0.00715552325664,0.0072001562343,-0.027875608182,1886738
real,-2550.97908706,0.00800754878334,0.703736245896,0.28249176217,0.00728348105051,0.00770781761715,0.125493959176,37819
real,-1702.19702126,0.00811233340694,0.74012650544,0.259709454808,0.00793532190289,0.00791320744813,0.0814144047092,669184
real,11.2686217699,0.00734644006672,0.75266150458,0.256243002651,0.00743966645491,0.0073955317936,-0.0214787770498,2338964
real,-22.4301642628,0.00727616879936,0.750321324546,0.250379464937,0.00723951313115,0.0073730237629,-0.0425059740523,2779179
real,2001.21069918,0.0079744361046,0.746182721564,0.275769628527,0.0082743536283,0.00772078100045,0.10627205045,287599
real,1845.66166332,0.00795397112967,0.752420739331,0.257763333179,0.00810024137066,0.00782652429659,0.0526813763778,467025
real,9.4364041517,0.00730770577617,0.752777209028,0.251009433939,0.00733842591936,0.00735781822784,-0.0220378380442,2578571
real,175.944245976,0.00773152353278,0.751490050035,0.24924860047,0.00770058648194,0.00768907268395,0.0178645718725,4359522
real,-77.8155662338,0.00759912100127,0.748361038872,0.252129619918,0.00752668124781,0.00757532637393,0.0101638071639,3909654
real,-0.498346377552,0.00696701246671,0.750845716661,0.247680349153,0.00687179369193,0.00709548001191,-0.0585807938566,1028509
real,47.5151449569,0.00753098620952,0.751154850905,0.251154715876,0.00752055351359,0.00753200552926,-0.000437902803445,3636904
real,-5.96528139825,0.00722087473004,0.751828748558,0.252489458043,0.00726098958283,0.00729892957463,-0.0346026309092,2130388
real,2.10251737407,0.00721533803402,0.750427393152,0.256824147422,0.00727844563306,0.00727121190434,-0.0248634883105,1550532
real,2352.71929018,0.0078162088734,0.737630118275,0.213365889506,0.00668071324966,0.00781792464444,-0.000709689857035,150670
real,-107.918531618,0.00763586340552,0.754898995084,0.253463696269,0.0077722489496,0.00764201066185,-0.00260287741154,4314759
real,71.6924917025,0.00751079293727,0.753158576349,0.25379319412,0.0076123222636,0.00754525187701,-0.0147776966001,3831925
real,-505.323660248,0.00776222223483,0.750892775755,0.252811249893,0.00774243515533,0.00777987023916,-0.00734013328864,4530041
real,-0.624555925864,0.00706344239328,0.741186197693,0.262433225777,0.00699654622517,0.00709371701739,-0.0138084935516,982415
real,2550.97908706,0.0079139681317,0.735369877299,0.236077400375,0.00706980111975,0.00752313535329,0.167839280067,65771
real,10.3154891708,0.00730624518747,0.755140551605,0.251570498004,0.0073925507132,0.00735664716394,-0.0221686733591,2532946
real,-1447.83857349,0.00774567231386,0.754381175293,0.254142454535,0.00786621044722,0.00772585192336,0.00830076671304,1162688
real,-890.836686213,0.00785193165659,0.7482434657,0.252036169495,0.00777703766904,0.0078143859739,0.015546737706,2686727
real,-594.21396359,0.00798685551136,0.746997702786,0.255442569517,0.00795442741844,0.00784727690752,0.0575544610404,3861758
real,-396.247240363,0.00767542720451,0.748706490323,0.255352563694,0.00766271154228,0.00766046384789,0.006320548433,4651708
real,-127.040295176,0.00765017629613,0.751939195715,0.253583752236,0.00770744333297,0.00765016292133,5.6571396157e-06,4351203
real,-43.746069092,0.00745377972826,0.75011786914,0.254017779924,0.007434048362,0.00746496349611,-0.00484772038886,3444303
real,15.9545222094,0.00728770751537,0.751496142603,0.255114032767,0.00734645629793,0.00737460538742,-0.0381279665494,2707770
real,-137.825456779,0.00750783087083,0.754685348175,0.249273356823,0.00755927379956,0.00759329318172,-0.0364186976215,4307573
real,-7.87781314479,0.00731842556434,0.748561485281,0.252213826525,0.00723876174216,0.00737110795766,-0.0231261669202,2380786
real,-99.4567985007,0.00756948924061,0.748213085852,0.251691163746,0.00748432048587,0.00757950072338,-0.00427402589811,4079579
real,2999.00514822,0.00810936567973,0.744744346116,0.248106000859,0.00789769490954,0.00784048930968,0.110906276512,178555
real,0.0842325581076,0.00692213286013,0.740184908847,0.252877425153,0.00664544063035,0.00697779383265,-0.0258074937165,633565
real,149.519080134,0.00769342045723,0.747138370242,0.251222376434,0.00756761706599,0.00763839630004,0.0233094046921,4291344
real,-91.6524459623,0.00761127029389,0.757527004614,0.253317668492,0.00780352313973,0.00765468059903,-0.0183503939301,4145793
real,-28.863634846,0.00747051902914,0.749951207148,0.252575941127,0.00745828238898,0.00744140578951,0.0126593505297,3162485
real,-2765.9388138,0.00808446773986,0.765268674596,0.280018895804,0.00918119718515,0.0078131999932,0.112118312501,49382
real,20.6099065533,0.00741473972878,0.749289380528,0.253020481755,0.00738112818824,0.00743185463333,-0.00745163484374,2854000
real,4.46476301828,0.00728896137717,0.753752300982,0.247582364051,0.00726657160424,0.00728954034924,-0.000256996072785,2191574
real,-1231.46646502,0.00792181235197,0.751293233423,0.254143483088,0.00797986084887,0.0078822592931,0.0162364871285,1565191
real,-821.551102662,0.0078930505631,0.747145172121,0.253428602452,0.00777717046239,0.00783067268165,0.0257754980723,2932173
real,-56.0324754521,0.00775526291227,0.742540067346,0.257867038583,0.00763306947467,0.00761653205124,0.0589378218038,3700897
real,0.381941878011,0.00682827951218,0.750060221568,0.247369445655,0.00666001069817,0.00705294190269,-0.103060256627,817075
real,-190.848712457,0.00772133939874,0.749283970167,0.256136945474,0.00774184585153,0.00764268950194,0.0332990702499,4371454
real,31.3791252034,0.00747405933146,0.750717947864,0.254264629791,0.00750243958363,0.00747839171319,-0.00187453934063,3185186
real,7.18810787262,0.00729548271979,0.749497396923,0.254103260618,0.007278074806,0.00734444493534,-0.021571073056,2243605
real,-2169.86202825,0.00734478607588,0.752576105686,0.24176620034,0.00716782630786,0.00754645978429,-0.0863874391781,101375
real,-31.3791252034,0.00753057780113,0.74925273801,0.255076806932,0.00752748541209,0.0075260916317,0.00192877590793,3068711
real,2169.86202825,0.00791832875134,0.731892325777,0.251436994574,0.0073110435525,0.00776814310712,0.0625199024765,155033
real,-3.64864566872,0.00717642571758,0.748182298765,0.250791979125,0.00706241234417,0.00726786641999,-0.0407098528888,2001457
real,-2999.00514822,0.00760813973113,0.770055785474,0.248328411998,0.00820752523081,0.00776994437133,-0.0673406588722,153485
real,-15.9545222094,0.00736436853224,0.752963063018,0.249640272893,0.00735368054272,0.0074050688061,-0.017784517765,2789916
real,-2.64719606905,0.0071649268002,0.74844216665,0.252910956114,0.00713588811473,0.00723142972937,-0.0297563521298,1729251
real,0.27458068629,0.00661222993335,0.748764747957,0.253097871988,0.00653080450357,0.00690017263648,-0.135014097911,862062
real,2.36385034906,0.0071166331416,0.746480756969,0.24697167825,0.00691385305574,0.00715409712077,-0.016944164039,1628085
real,26.5435695254,0.00740227055959,0.755235065223,0.25202604145,0.00752039234369,0.00744562624422,-0.018841696887,3018748
real,12.3020391661,0.00740655427105,0.745487585314,0.253292439956,0.00725977468432,0.00739887097753,0.00336012360557,2697992
real,-6.55198486837,0.00727261182479,0.746151796278,0.256209546946,0.00720929727499,0.007279095243,-0.00288201704828,2290718
real,547.972597381,0.0077852316204,0.749944225724,0.253463452165,0.00777066464704,0.00774619183643,0.0163079324922,4143130
real,698.709869925,0.0079269998893,0.745875139025,0.254237086893,0.00781145817303,0.00782055860868,0.0440403455201,3642861
real,-207.008620277,0.00772773421359,0.75069539017,0.252042044672,0.00769814531113,0.00768190179619,0.019305650761,4465174
real,-3.28749868648,0.00709433208875,0.749253352398,0.251082329462,0.00698469214379,0.00721428807015,-0.0538014801274,1924416
real,-465.988061244,0.00786220996822,0.747114102252,0.253523270182,0.00778599629233,0.00774741647152,0.0479447417641,4504073
real,-1.86148700375,0.00701354415266,0.74807423351,0.252045379345,0.00694957183871,0.00710361525025,-0.041026672281,1595695
real,-4.92507398676,0.00724514473402,0.75334959557,0.251195601437,0.00728764249566,0.00733689464926,-0.0404634591768,2240669
real,-4.04021298514,0.00730008792385,0.749809114569,0.254663053123,0.0073202029987,0.00731436676253,-0.00631662060265,2146284
real,-18.9310621986,0.00738248386908,0.755684256003,0.253861653996,0.00752278181689,0.00745197680617,-0.0301746830085,2720213
real,1.63918195626,0.00716673631997,0.75213675291,0.257986943689,0.00727545313811,0.00725045778785,-0.0373620719747,1526813
real,1.07062760691,0.00694941988235,0.743246091847,0.256021825714,0.00680904029477,0.00706486327855,-0.052871813914,1533615
real,-14.6373483554,0.00731316855455,0.753398876776,0.252710026192,0.00737314376391,0.00732899968353,-0.00698939466372,2587084
real,243.526663587,0.00781640681921,0.748291723484,0.255674990138,0.00781051390027,0.00773167647794,0.0354605924007,4561185
real,-429.708391619,0.00778298419231,0.746724204144,0.251153288515,0.00762862612545,0.00769763185743,0.0358788415947,4330564
real,-310.668962691,0.00780404082439,0.749353742284,0.252126888394,0.00773720355782,0.00773625593294,0.0283519193518,4414588
real,13.4225039531,0.00723455337534,0.747831528593,0.252903319724,0.00711685477377,0.00732297912584,-0.0390716828189,2424707
real,84.4544029964,0.00756802506908,0.753256211763,0.255884912899,0.00770594265313,0.00758173375555,-0.0058506769904,3889237
real,-757.648222202,0.00780672676716,0.752446929173,0.250116985321,0.00782656751963,0.00775535305265,0.0214346288754,3187293
real,-40.2698076233,0.00758574440551,0.747384680709,0.252932602068,0.00750088939204,0.00752136444966,0.0276968476142,3222587
real,137.825456779,0.0077401493489,0.749789666961,0.254193170389,0.00774170038754,0.00768989144884,0.0211477577853,4358305
real,7.87781314479,0.00739306028326,0.749072728086,0.249099939305,0.00727693165398,0.00741113595843,-0.00789188445977,2372706
real,821.551102662,0.00784398941693,0.751582801515,0.254748414284,0.00789717189961,0.00780458494203,0.0163370056688,3202683
real,224.529718471,0.00780376184514,0.751572870089,0.25148486543,0.00783495968089,0.00774870091921,0.0229929727769,4463114
real,162.197687298,0.00772404187009,0.751676864237,0.249164347251,0.00769095170666,0.00770345114056,0.00864901719816,4420236
real,-66.0451105337,0.00754634556048,0.748886029891,0.253644562935,0.00753069404105,0.0075259113014,0.00878574170267,3859397
real,-1845.66166332,0.00801540034076,0.749093012819,0.256297125158,0.008087475664,0.00791014463276,0.0430485218534,462131
real,-2.95440872386,0.00713565705366,0.752258413521,0.249152164591,0.00712113651873,0.00723186199528,-0.0430439482319,1848659
real,-0.761396427289,0.00688160469944,0.745147139479,0.257152536982,0.00681976952596,0.00700633913114,-0.057602351323,1073868
real,264.123769987,0.00774390604703,0.748342215925,0.255395332026,0.00770471923858,0.00769835218685,0.0191473121006,4444640
real,-0.909763354201,0.00692945364218,0.752956593835,0.247733814572,0.0068753665454,0.0070779988862,-0.0679048810895,1280897
real,-0.17556024006,0.00674153962443,0.745344484287,0.253863069106,0.00662150788677,0.00689090939108,-0.0701325041955,866013
real,-644.350358364,0.00793742557979,0.748508485211,0.253943447772,0.00791030229241,0.00782855305304,0.0450003117064,3738081
real,965.958371707,0.00798431307705,0.748998766057,0.253863400749,0.00798088148081,0.00785917269319,0.051522178164,2582416
real,-1569.87795282,0.00798792013585,0.746642733693,0.250717343371,0.00785607196319,0.00786615400819,0.0500848872517,909127
real,51.6016997235,0.0074509416543,0.755915530327,0.254092412237,0.00759196080282,0.00753546723961,-0.0362957574981,3618309
real,-17.3826449866,0.0074520493098,0.746374682335,0.253888862227,0.00735845833077,0.00745131752378,0.000317778210601,2647879
real,-1.24504186712,0.00711829226228,0.745999281468,0.257803703357,0.0070856564434,0.0071360642281,-0.00805804650607,1281331
real,8.62561405638,0.00732841989419,0.750118078503,0.253517775044,0.00732419425232,0.00734922697048,-0.00916096544241,2505593
real,60.8364667546,0.00759898101745,0.748785372404,0.256717505994,0.00763556158812,0.00756482985726,0.0146077850347,3665059
real,-336.921636702,0.00788985383824,0.748052072535,0.251274473788,0.00779060648657,0.00780436410223,0.035445157489,4406170
real,-117.093018161,0.0076553961516,0.748223353628,0.257463409725,0.0076835545236,0.00763579831238,0.00830488497845,4256167
real,-5.42415812564,0.0071060388851,0.749298019547,0.256713877049,0.00712588430934,0.00718816669815,-0.0369694621811,2451824
real,1335.28026816,0.00784027658513,0.752582649893,0.251489900507,0.00784906727119,0.0077454000022,0.0396346214679,1428522
real,1702.19702126,0.00799066545183,0.746541286929,0.268045200131,0.00817502210528,0.00785528920851,0.0557585252429,731754
real,-1e-12,0.00703807549006,0.737858586543,0.282220058549,0.00721769730242,0.00709113342858,-0.0242099104734,1508364
