,KZl,KZl_lower,KZl_median,KZl_upper,end,fwh,fwh_lower,fwh_median,fwh_upper,key,label,mid,pi,pi2,pi2_lower,pi2_median,pi2_upper,pi_lower,pi_median,pi_upper,start,tajima,tajima_lower,tajima_median,tajima_upper,theta_W,theta_W_lower,theta_W_median,theta_W_upper,xsi,xsi_lower,xsi_median,xsi_upper
87,-0.0126995963082,-0.033886381373,-0.0128285757104,0.00740504703135,3400,0.00757400588437,0.00746641229557,0.00757442423705,0.00769393250179,d.3301-3400,real,3350,0.00751714238512,0.248534496533,0.244816266827,0.24842645551,0.252289164737,0.0074519044987,0.00751673955098,0.00758408280411,3301,-0.039748562541,-0.0591269529989,-0.0399209137743,-0.0189159100895,0.00761063294674,0.00756721982014,0.00760990846498,0.00765396188845,0.755802330695,0.752906824725,0.75589296077,0.758919386795
88,-0.00454378657028,-0.0185478265156,-0.00491613889954,0.0106889038164,-1400,0.00739308540258,0.00731399045235,0.00739382657595,0.00746826428322,u.1301-1400,real,-1351,0.00737301946081,0.249962265018,0.247602252432,0.249959990614,0.252386816146,0.00732700444307,0.00737310464596,0.00741917375507,-1301,-0.057477377913,-0.0709085685094,-0.0576102339059,-0.0444542653311,0.00750635388,0.0074772135349,0.00750637204338,0.00753545404642,0.754191799823,0.752297168344,0.754200405233,0.756113818081
89,0.00862241331608,-0.0061969118965,0.0088128669713,0.0246342571313,-1800,0.00736050682423,0.00727330741067,0.00735987929437,0.00744164170593,u.1701-1800,real,-1751,0.00739855318743,0.251711411052,0.248927281272,0.251576617732,0.254394987853,0.00735224297187,0.00739804852187,0.00744871411008,-1701,-0.043832531927,-0.0592192323485,-0.0440630133913,-0.0291742643803,0.00750015101019,0.00746962225955,0.00750102188386,0.00752969682403,0.75060308092,0.748394535615,0.750621645472,0.752748943023
90,0.00536548503809,-0.0064953870152,0.00539508278257,0.0172996336435,800,0.00721651735402,0.00715564604935,0.00721600897552,0.00727770305093,d.701-800,real,750,0.00723993179394,0.249680447884,0.247568011943,0.249689929044,0.251790492353,0.00720447607036,0.00724021581299,0.00727569380755,701,-0.0775118687923,-0.0889920583057,-0.0771978282569,-0.0665758681723,0.00741761521397,0.00739356977074,0.00741737971997,0.00744038924544,0.753121995579,0.75153205932,0.753169089588,0.754717991388
91,0.0118970245225,-0.0139952555379,0.0109693194791,0.0379603527421,-4200,0.00749973750802,0.00737141373002,0.00750326924892,0.00762904588097,u.4101-4200,real,-4151,0.00755287205825,0.249710701307,0.245303830073,0.249799996312,0.2541564818,0.00747234310246,0.00755268926595,0.00763372604513,-4101,-0.0163340223699,-0.0393663379937,-0.0163079176618,0.0081956197473,0.00759119279951,0.00753999094723,0.00758913049558,0.00764021463976,0.75116929892,0.747797557062,0.751111202447,0.754625547593
92,-0.00685628208702,-0.0284007614549,-0.00706451157037,0.0155346691056,3500,0.00753837913981,0.00741067863252,0.00754305235568,0.00765873978136,d.3401-3500,real,3450,0.00750781545545,0.253291081302,0.24947311504,0.253418388219,0.257506347241,0.00743657727941,0.00751079918238,0.00757794971163,3401,-0.0295162443358,-0.0519130994462,-0.0291908759384,-0.00711573733623,0.00757693179427,0.00753072366912,0.00757821438338,0.00762040099926,0.751804697635,0.748766613973,0.751842913791,0.75450942406
93,0.000232851505447,-0.0153598214101,-0.000129536441522,0.0174884642259,2300,0.0074383760658,0.00734438561502,0.00743629185173,0.00752130758746,d.2201-2300,real,2250,0.00743941006778,0.252517793926,0.249610108627,0.252472249923,0.255607426656,0.00738378311458,0.00743745088205,0.00749046548625,2201,-0.0465063890886,-0.0624989153071,-0.0464983523096,-0.0309629283229,0.00754789220729,0.0075099104598,0.0075458205929,0.00758584296662,0.751503612895,0.749292128472,0.751470397041,0.753723215171
94,-0.0261675101328,-0.0488667470444,-0.0257028588592,-0.00565284840387,3700,0.00761452177931,0.00749573332701,0.00761353325245,0.007728195276,d.3601-3700,real,3650,0.00749761609165,0.254850228137,0.250813209191,0.254851574988,0.258989590976,0.00742148950082,0.00749661339743,0.00756767847936,3601,-0.0409037329416,-0.0638751669161,-0.0412083206998,-0.0201686072027,0.00759360888898,0.00754470726526,0.0075930546679,0.00763821423435,0.754056345479,0.751193483234,0.75402891702,0.757253836651
95,-0.0288334798608,-0.060442300393,-0.0294427417441,0.000324288002123,-5100,0.00772294361219,0.00757257957138,0.00772549945681,0.00788698362453,u.5001-5100,real,-5051,0.00759318158166,0.25107468472,0.245925731723,0.251072316358,0.256158146602,0.00750612025901,0.00759179826547,0.00769281576723,-5001,-0.0236828845039,-0.0517608119104,-0.0237011618608,0.00445330764634,0.00764916849241,0.00758955077072,0.00764985439786,0.00771271822275,0.755959689853,0.751909105187,0.756063243927,0.760036351538
96,0.0170685257504,0.00731264119302,0.0170621778459,0.0265824481083,-300,0.00701944999738,0.00696911517601,0.00702037213143,0.00707270110377,u.201-300,real,-251,0.00709300345078,0.246591385163,0.244891623036,0.246579497385,0.248469665002,0.00706276182949,0.00709381953697,0.00712429696162,-201,-0.10241600654,-0.111945255355,-0.101902709067,-0.0929463524562,0.00732483842459,0.00730471759482,0.00732487029283,0.00734601240391,0.753281856311,0.752032326973,0.753235337157,0.754696012614
97,-0.00986181305151,-0.0285730381355,-0.0100487415661,0.00924933338132,2700,0.00750159624596,0.0074057946211,0.0075017969637,0.00760371389912,d.2601-2700,real,2650,0.00745772888441,0.252203638957,0.248790287802,0.252309734421,0.25569481695,0.00739688611553,0.00745742103919,0.00751251696807,2601,-0.044098095815,-0.0620940617024,-0.0446757830954,-0.026714093942,0.00756076931673,0.00752427570077,0.00756165747335,0.00759584026674,0.753363235637,0.750812657347,0.753347481657,0.756104593993
98,0.0158011468772,0.00628988779008,0.0159398219497,0.0254956909429,-400,0.00709695769953,0.00704773725404,0.00709606646009,0.00715113360408,u.301-400,real,-351,0.00716547247826,0.24937996999,0.247473059743,0.249415895408,0.251280459646,0.00713194782524,0.00716559879262,0.00719876594884,-301,-0.0899357176451,-0.10008867322,-0.0897957533449,-0.0795743795141,0.00737032055281,0.0073496199799,0.00737014761269,0.00739047229386,0.75182230774,0.750377098892,0.751828938272,0.753188701693
