,KZl,KZl_lower,KZl_median,KZl_upper,end,fwh,fwh_lower,fwh_median,fwh_upper,key,label,mid,pi,pi2,pi2_lower,pi2_median,pi2_upper,pi_lower,pi_median,pi_upper,sites,start,tajima,tajima_lower,tajima_median,tajima_upper,theta_W,theta_W_lower,theta_W_median,theta_W_upper,xsi,xsi_lower,xsi_median,xsi_upper
80,-0.00142783405705,-0.0156923188016,-0.00134730364085,0.0129247190924,1500,0.00736581763822,0.00729240475535,0.00736602340362,0.00744276562218,d.1401-1500,real,1450,0.00735952418791,0.251910672656,0.249450318826,0.251966632807,0.25458079,0.0073163721314,0.00736010816571,0.00740129462811,6305255,1401,-0.0572173304593,-0.0698007161996,-0.0569744449707,-0.0439476264018,0.00749200174262,0.0074614324404,0.00749191283356,0.00752092353081,0.752080186353,0.750162455126,0.752074160297,0.753941224026
81,0.0160258263654,0.000926365766461,0.0160133917747,0.0304662419743,-1600,0.00733513425975,0.00726152452655,0.00733578609407,0.00741598527431,u.1501-1600,real,-1551,0.0074059299991,0.250348907256,0.24769705754,0.250424679742,0.253168548492,0.00736133798543,0.00740544303602,0.00745188201539,5982244,-1501,-0.0443489689574,-0.0576752402201,-0.044277457197,-0.0302587011807,0.0075088438468,0.0074814318472,0.00750871293946,0.00753664878496,0.750421879882,0.748564230841,0.750403234917,0.752531450636
82,0.00779388280781,-0.00898981865512,0.00748739737577,0.0242221327679,2100,0.00741154412833,0.00732878061921,0.00741442317485,0.00749956373573,d.2001-2100,real,2050,0.00744612692909,0.249259759881,0.246247289462,0.249326037759,0.252281011728,0.00739652481744,0.00744664746782,0.00750011679477,4696624,2001,-0.0411616175481,-0.0563439388295,-0.040823022312,-0.0231318716971,0.00754206745582,0.00750733822341,0.00754262120958,0.00757714127609,0.752290236128,0.749953359227,0.752279552239,0.754436304557
83,0.00704948071031,-0.0168832192003,0.00690592642753,0.0331123726089,-4000,0.00749859917588,0.00736576257829,0.00749922854004,0.00762197891821,u.3901-4000,real,-3951,0.00753003175043,0.251667480588,0.247422190532,0.251705312623,0.255838224331,0.00745621623557,0.00753174199404,0.00760914632408,2246506,-3901,-0.02078377826,-0.0420336094254,-0.0204648283092,0.0033180852081,0.00757871163611,0.00752798735341,0.00757950557212,0.00762500279641,0.75093155499,0.747457481949,0.750881797293,0.754121790825
84,0.0069437267989,-0.00649874338413,0.00645960885543,0.0199608853423,1300,0.00728036254488,0.00720856627687,0.00728160481591,0.00735694523662,d.1201-1300,real,1250,0.00731087615377,0.249226040679,0.24680619318,0.249229325622,0.251589124315,0.00726517398357,0.00731037584224,0.00735445654471,7046682,1201,-0.0686948846871,-0.0820315545409,-0.0690299061792,-0.0548589905647,0.0074694490914,0.0074402188869,0.00746915331405,0.00749639945496,0.753069859386,0.751258827391,0.753148661071,0.754997421174
85,0.0150228319904,0.00356236806944,0.0150061891662,0.0262412491724,-700,0.00714410079838,0.00708505155491,0.00714415993526,0.00720433267462,u.601-700,real,-651,0.00720942384742,0.247552247057,0.245499670736,0.247559073515,0.249692372474,0.00717624897153,0.00720916926382,0.00724441468892,10098971,-601,-0.0795038751268,-0.0900700004543,-0.0794790299582,-0.0688111970182,0.00739102009459,0.00736714304912,0.00739105286463,0.00741389116369,0.752635279154,0.751056154499,0.752675927763,0.754183350645
86,0.0227959155401,0.000979144660412,0.0225420782099,0.0432378888177,3400,0.00743599752236,0.0073193851558,0.00743433257944,0.00755510185848,d.3301-3400,real,3350,0.00753803591996,0.248177355102,0.244408097488,0.248168712087,0.252356930388,0.00747073506057,0.00753726026922,0.00761053096389,2769130,3301,-0.0298516278132,-0.0497852087911,-0.0301472012136,-0.00777175104515,0.00760822624541,0.00756386647162,0.00760736716469,0.00765628343602,0.750717162229,0.747706140802,0.750699055154,0.753754361681
87,0.00965027793707,-0.00368423205856,0.00959325237476,0.0233865731623,-1400,0.00735540077578,0.00728024929927,0.00735583847849,0.00742534436469,u.1301-1400,real,-1351,0.00739794707988,0.249848397986,0.247328605421,0.249822290894,0.252462484016,0.00735462589193,0.00739625452839,0.00743936749297,6676604,-1301,-0.0414418961965,-0.0541884546071,-0.0414181854877,-0.0294247782747,0.00749392367136,0.00746210055766,0.00749249265521,0.00752299027853,0.75188125541,0.750025670227,0.751951806926,0.75373164745
88,-0.00387209341568,-0.0190735012325,-0.00353859541932,0.0130023657289,-1800,0.00745885970858,0.00737247313935,0.0074555607308,0.0075402104582,u.1701-1800,real,-1751,0.00744174551215,0.249738138705,0.246819229291,0.24964002826,0.252567346989,0.00739273886017,0.00744011408483,0.0074919719291,5412633,-1701,-0.0305619087034,-0.0450290542051,-0.0311300671486,-0.0158233875705,0.00751270241833,0.00748069733935,0.00751228422932,0.00754553347871,0.753612300845,0.751465760511,0.753619102534,0.75567822269
89,0.00879847516826,-0.00285142048224,0.00903677734005,0.0205791927046,800,0.00722944492516,0.00716861682569,0.00722830391318,0.00728638421078,d.701-800,real,750,0.00726791874465,0.249146937544,0.246990502468,0.24909866102,0.251340284824,0.00723090989944,0.00726762193067,0.00730429615089,9450376,701,-0.0717427796412,-0.0832302895213,-0.0717290132072,-0.0599073469141,0.00743271221224,0.00740796713033,0.00743275423129,0.0074559476134,0.752351422217,0.75073105167,0.752334057285,0.75401754161
90,0.0135673868568,0.0031726773669,0.0136965839813,0.0238218942426,-400,0.00707141112225,0.00701925326795,0.00707159098894,0.00712864396513,u.301-400,real,-351,0.00713003732164,0.247112160214,0.245156889464,0.247040827888,0.249061855138,0.00709869513781,0.00712935123892,0.00716302570623,12361263,-301,-0.0946610855959,-0.103740312011,-0.0944959675534,-0.0846245244889,0.00734490497335,0.00732556465832,0.00734478533852,0.00736603852168,0.753710899378,0.752225014486,0.753746145942,0.755188728434
91,0.000392121853794,-0.0226101847237,0.000924442557425,0.0239472811846,-4200,0.00752572497709,0.00739098077283,0.00752531677449,0.00765735111079,u.4101-4200,real,-4151,0.00752746838623,0.251630179853,0.246793191531,0.251657701028,0.256170726604,0.00744778388712,0.00752870446902,0.00760810895309,2111441,-4101,-0.0126439821924,-0.0369200018488,-0.0125066775364,0.0121718485938,0.00755699843868,0.00750389915823,0.00755689106806,0.00760946604035,0.751376373458,0.748057162096,0.751417563121,0.754649494781
